Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
6147464,Sense and Sensibility,Jane Austen,"Austen, Jane","Ros Ballaster, Tony Tanner, Claire Lamont, Coralie Bickford-Smith","=""0141040378""","=""9780141040370""",3,4.09,Penguin,Hardcover,409,2008,1811,2023/09/07,2023/09/02,,,read,"I read Pride and Prejudice for the first time right before picking up Sense and Sensibility. I adored P&P. I thought maybe I was an Austin fan, but Sense and Sensibility was not for me.",,,1,0
5915,The Hobbit,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0261103288""","=""9780261103283""",3,4.30,Harpercollins Publishers,Hardcover,277,1995,1937,2023/09/18,2023/09/02,,,read,This is a perfect read aloud / fireside book for kids. Did I need to read it as an adult? Probably not. The writing style made this pretty boring at times.,,,1,0
7181805,Emma,Jane Austen,"Austen, Jane","Fiona Stafford, Claire Lamont, Coralie Bickford-Smith","=""014119247X""","=""9780141192475""",4,4.05,Penguin Classics,Hardcover,474,2009,1815,2023/09/23,2023/09/19,,,read,"Emma’s character is exasperating & I love her. It took me a while to get though this book, but I’m excited to reread it. I’m confident it’s one of those that gets better and better with each revisit.<br/><br/>I also loved the 2020 adaption & think Anya Taylor-Joy does a brilliant job.",,,1,0
11758566,Persuasion,Jane Austen,"Austen, Jane","Gillian Beer, Claire Lamont, Coralie Bickford-Smith","=""0141197692""","=""9780141197692""",4,4.15,Penguin Classics,Hardcover,250,2012,1817,2023/09/24,2023/09/24,,,read,This is what I expected a Jane Austen book to be before I had read any Jane Austen. Romantic and approachable this is the type of book one could call a comfort read. It is the happy cousin of Bronte’s Wurthering Heights.<br/><br/>I’ve been working my way through many of the “classics” this year and while I have loved many of them each book has had sections that I motivate myself to push through because the book was regarded as a classic and I am trying to be more well read. There is just something about “Persuasion” that makes it feel less academic then other classics. “Persuasion” is a novel unique in the sense that I think a 2023 reader could pick up and enjoy without needing any additional motivation.,,,1,0
536415,The Buccaneers,Edith Wharton,"Wharton, Edith",,"=""0140241647""","=""9780140241648""",3,3.86,Penguin Books,Paperback,414,1995,1938,2023/11/14,2023/11/11,,,read,I was lured into reading this book after watching the first few episodes of the 2023 Apple TV adaptation.,,,1,0
20893528,Little Women,Louisa May Alcott,"Alcott, Louisa May",Anna  Bond,"=""0147514010""","=""9780147514011""",5,4.17,Puffin Books,Hardcover,816,2023,1868,2023/09/28,2023/09/24,,,read,I can’t believe I missed out on reading this book in my childhood. Loved it.,,,1,0
11758567,Northanger Abbey,Jane Austen,"Austen, Jane","Marilyn Butler, Claire Lamont, Coralie Bickford-Smith","=""0141197714""","=""9780141197715""",4,3.85,Penguin Group,Hardcover,254,2012,1817,2023/10/04,2023/10/04,,,read,"This book is so much fun. Definitely a variation in tone / style from Austen’s more “classic” books, but I loved it.",,,1,0
22571595,The Prince (A Penguin Classics Hardcover),Niccolò Machiavelli,"Machiavelli, Niccolò","Coralie Bickford-Smith, Tim Parks","=""0141395877""","=""9780141395876""",5,3.84,Penguin Classics,Hardcover,173,2015,1532,2023/11/15,2023/10/26,,,read,"“Whatever our interpretation of his intentions, one reaction that Machiavelli never seems to provoke is indifference. Reading ‘The Prince’ it is impossible not to engage with the disturbing notion that politics cannot be governed by the ethical codes that most of us seek to observe in our ordinary lives. And however we react to this idea, once we have closed the book it will be very hard to go on thinking of our own leaders in quite the same way as we did before.”<br/><br/>“The Prince” is a must read. I thought Tim Park’s did an outstanding job translating (and introducing) this book for a modern audience.",,,1,0
6296632,Great Expectations (Penguin Clothbound Classics),Charles Dickens,"Dickens, Charles","Coralie Bickford-Smith, David Trotter, Charlotte Mitchell","=""014104036X""","=""9780141040363""",4,3.80,Penguin Classics,Hardcover,514,2008,1861,2018/10/10,2023/08/17,,,read,,,,2,0
5996120,Pride and Prejudice,Jane Austen,"Austen, Jane","Vivien Jones, Tony Tanner, Claire Lamont","=""0141040343""","=""9780141040349""",5,4.30,Penguin Classics,Hardcover,435,2008,1813,2023/09/01,2023/08/29,favorites,favorites (#2),read,"I adored Pride and Prejudice. I am embarrassed that earlier this year I spent hours trudging through Bridgeton when I could have read this instead. Once I made it through the first half, it was a real page turner. One of the original (and definitely one of the best) enemies to lovers stories to exist.",,,1,0
35133922,Educated,Tara Westover,"Westover, Tara",,"=""0399590501""","=""9780399590504""",0,4.47,Random House,Hardcover,352,2018,2018,,2024/01/02,to-read,to-read (#59),to-read,,,,0,0
11618,The Poems of Emily Dickinson: Reading Edition (Belknap),Emily Dickinson,"Dickinson, Emily",R.W. Franklin,"=""0674676246""","=""9780674676244""",5,4.29,Belknap Press of Harvard University Press,Hardcover,696,1999,1890,2023/12/27,2023/03/27,,,read,,,,1,0
51901147,"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,"Collins, Suzanne",,"=""""","=""""",0,3.99,Scholastic Press,Kindle Edition,652,2020,2020,,2023/11/30,to-read,to-read (#58),to-read,,,,0,0
90202302,"Iron Flame (The Empyrean, #2)",Rebecca Yarros,"Yarros, Rebecca",,"=""1649374178""","=""9781649374172""",4,4.36,Entangled: Red Tower Books,Hardcover,640,2023,2023,2023/11/07,2023/09/01,,,read,"A little predictable, but entertaining nonetheless. The writing was definitely a step down from Fourth Wing, but Yarros delivers an engaging story with so many hints of what’s to come that it’s hard not to theorize about the next installment weeks after putting this down.",,,1,0
32600746,"The Wrong Way to Save Your Life: Essays – Intellectually Fierce and Achingly Human Stories on Art, Courage, and Justice",Megan Stielstra,"Stielstra, Megan",,"=""0062429205""","=""9780062429209""",0,4.22,Harper Perennial,Paperback,304,2017,2017,,2023/11/26,to-read,to-read (#56),to-read,,,,0,0
166997,Stoner,John  Williams,"Williams, John",John McGahern,"=""1590171993""","=""9781590171998""",0,4.35,New York Review Books,Paperback,292,2006,1965,,2023/11/14,to-read,to-read (#55),to-read,,,,0,0
43923951,Such a Fun Age,Kiley Reid,"Reid, Kiley",,"=""052554190X""","=""9780525541905""",0,3.77,G.P. Putnam's Sons,Hardcover,310,2019,2019,,2023/11/13,to-read,to-read (#54),to-read,,,,0,0
61431922,"Fourth Wing (The Empyrean, #1)",Rebecca Yarros,"Yarros, Rebecca",,"=""1649374046""","=""9781649374042""",5,4.57,Entangled: Red Tower Books,Hardcover,517,2023,2023,2023/10/27,2023/09/01,,,read,"Fun, silly, sexy - 5 stars for entertainment value ",,,1,0
83369,"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",Trenton Lee Stewart,"Stewart, Trenton Lee",Carson Ellis,"=""0316057770""","=""9780316057776""",0,4.20,"Little, Brown and Company",Hardcover,486,2007,2007,,2023/11/01,to-read,to-read (#52),to-read,,,,0,0
92303,The Importance of Being Earnest,Oscar Wilde,"Wilde, Oscar",,"=""158049580X""","=""9781580495806""",0,4.17,Prestwick House,Paperback,89,2005,1895,,2023/10/23,to-read,to-read (#51),to-read,,,,0,0
904272,Gone with the Wind,Margaret Mitchell,"Mitchell, Margaret",,"=""0380001098""","=""9780380001095""",0,4.31,Avon Books,Mass Market Paperback,1024,1991,1936,,2023/10/23,to-read,to-read (#49),to-read,,,,0,0
17899481,Art as Therapy,Alain de Botton,"Botton, Alain de",John Armstrong,"=""0714865915""","=""9780714865911""",2,4.08,Phaidon Press,Hardcover,240,2013,2013,2023/10/22,2023/10/18,,,read,"I picked up a used copy of the large (textbook sized) hardcover version of this book and all of the images in the book are great. There is a picture in almost every spread (some are just images - no text), printing is high quality, images are large & full color. <br/><br/>As for the text, the best part of this book lies within the first 100 pages. I really enjoyed the author’s take on the seven emotional functions of art (pages 7-65). Unfortunately I thought the remaining 3/5th of the book was argued ideas that were not fully formed and supporting art that was referenced without through explanation as to why. I think there was definitely something in a few of the ideas but wish some of these topics were converted with more depth vs focusing on such breadth of subject.",,,1,0
29429901,Wide Sargasso Sea (Penguin Clothbound Classics),Jean Rhys,"Rhys, Jean",,"=""0241281903""","=""9780241281901""",2,3.59,Penguin Classic,Paperback,151,2016,1966,2023/10/11,2023/04/02,,,read,"I really wanted to enjoy this, but had a really hard time following the story. It reminded me a lot of a Samantha Schweblin’s “Fever Dream” but it was not as well executed. I don’t feel like I wasted my time reading it (It’s the perfect size for a plane-read), but I don’t think it’s one I’ll revisit.",,,1,0
341879,Just Kids,Patti Smith,"Smith, Patti",,"=""""","=""""",0,4.21,Ecco,Hardcover,304,2010,2010,,2023/09/28,to-read,to-read (#43),to-read,,,,0,0
36004707,Thomas Cole's Journey: Atlantic Crossings,Elizabeth Mankin Kornhauser,"Kornhauser, Elizabeth Mankin","Tim Barringer, Dorothy Mahon, Christopher Riopelle, Shannon Vittoria","=""1588396401""","=""9781588396402""",0,4.42,Metropolitan Museum of Art,Hardcover,288,2018,2018,,2023/08/14,coffee-table,coffee-table (#2),read,,,,1,0
22271844,Stephen Shore: Survey,Stephen Shore,"Shore, Stephen","Sandra Phillips, Marta Daho, Horacio Fernández","=""1597113093""","=""9781597113090""",0,4.53,Aperture,Hardcover,300,2014,2014,,2023/09/19,"to-read, coffee-table","to-read (#42), coffee-table (#5)",to-read,,,,0,0
6991080,New York Sleeps,Christopher Thomas,"Thomas, Christopher","Petra Giloy-Hirtz, Ira Stehmann","=""3791342347""","=""9783791342344""",0,4.55,Prestel Publishing,Hardcover,143,2009,2009,,2023/09/19,coffee-table,coffee-table (#4),read,,,,1,0
28465052,Dear Data,Giorgia Lupi,"Lupi, Giorgia","Stefanie Posavec, Maria Popova","=""""","=""""",0,4.24,Particular Books,Paperback,289,2016,2016,,2023/09/19,coffee-table,coffee-table (#3),read,,,,1,0
16158542,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,"Brown, Daniel James",,"=""067002581X""","=""9780670025817""",0,4.39,Viking,Hardcover,404,2013,2013,,2022/09/17,to-read,to-read (#41),to-read,,,,0,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",0,3.99,HarperPerennial / Perennial Classics,Paperback,288,1998,1932,,2023/09/02,to-read,to-read (#40),to-read,,,,0,0
2493,The Time Machine,H.G. Wells,"Wells, H.G.","Greg Bear, Carlo Pagetti","=""""","=""""",0,3.89,Signet Classics,Paperback,118,2002,1895,,2023/09/02,to-read,to-read (#39),to-read,,,,0,0
15796903,Black Beauty (Vintage Children's Classics),Anna Sewell,"Sewell, Anna",,"=""0099572931""","=""9780099572930""",0,4.00,Vintage Children's Classics,Paperback,320,2013,1877,,2023/09/02,to-read,to-read (#37),to-read,,,,0,0
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0307347974""","=""9780307347978""",0,3.97,DeBolsillo,Mass Market Paperback,158,2004,1953,,2023/09/02,to-read,to-read (#35),to-read,,,,0,0
24583,The Adventures of Tom Sawyer,Mark Twain,"Twain, Mark","Guy Cardwell, John Seelye, Mark Hallaq, Amanda Lee","=""""","=""9780143039563""",0,3.92,Penguin Classics,Paperback,244,2006,1876,,2023/09/02,to-read,to-read (#33),to-read,,,,0,0
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen","=""""","=""""",0,4.24,HarperCollins Publishers,Paperback,206,2005,1950,,2023/09/02,to-read,to-read (#32),to-read,,,,0,0
2302801,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",,"=""0141321067""","=""9780141321066""",0,4.17,Puffin Books,Paperback,340,2008,1911,,2023/09/02,to-read,to-read (#31),to-read,,,,0,0
21787,The Princess Bride,William Goldman,"Goldman, William",,"=""0345418263""","=""9780345418265""",0,4.27,Ballantine Books,Paperback,429,2003,1973,,2023/09/02,to-read,to-read (#30),to-read,,,,0,0
5045696,"The Jungle Book (Jungle Book, #1)",Rudyard Kipling,"Kipling, Rudyard",Christopher Paolini,"=""0141325291""","=""9780141325293""",0,3.90,Puffin Books,Paperback,240,2009,1894,,2023/09/02,to-read,to-read (#29),to-read,,,,0,0
7929931,"Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1)",Lewis Carroll,"Carroll, Lewis",,"=""0007350821""","=""9780007350827""",0,3.99,Harper Press,Mass Market Paperback,129,2010,1865,,2023/09/02,to-read,to-read (#27),to-read,,,,0,0
377525,The Wizard of Oz,L. Frank Baum,"Baum, L. Frank",Lisbeth Zwerger,"=""1558586385""","=""9781558586383""",0,4.00,North-South Books,Hardcover,156,1996,1900,,2023/09/02,to-read,to-read (#26),to-read,,,,0,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,"=""0152023984""","=""9780152023980""",0,4.33,"Harcourt, Inc.",Hardcover,96,2000,1943,,2023/09/02,to-read,to-read (#25),to-read,,,,0,0
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",0,4.12,Ember,Paperback,208,2006,1993,,2023/09/01,to-read,to-read (#24),to-read,,,,0,0
47281,Number the Stars,Lois Lowry,"Lowry, Lois",,"=""0440227534""","=""9780440227533""",0,4.20,Laurel Leaf,Mass Market Paperback,137,1998,1989,,2023/09/01,to-read,to-read (#23),to-read,,,,0,0
58733693,Remarkably Bright Creatures,Shelby Van Pelt,"Pelt, Shelby Van",,"=""0063204150""","=""9780063204157""",0,4.36,Ecco,Hardcover,368,2022,2022,,2023/09/01,to-read,to-read (#22),to-read,,,,0,0
15751404,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316204366""","=""9780316204361""",5,3.97,"Little, Brown and Company",Hardcover,305,2013,2013,2021/01/01,2022/08/07,,,read,Who doesn't love a Malcom Gladwell book? Especially the first one you read.,,,1,0
10967,"The Fiery Cross (Outlander, #5)",Diana Gabaldon,"Gabaldon, Diana",,"=""0440221668""","=""9780440221661""",0,4.26,Dell,Mass Market Paperback,1443,2005,2001,,2023/09/01,,,read,,,,1,0
10987,"Voyager (Outlander, #3)",Diana Gabaldon,"Gabaldon, Diana",,"=""0385335997""","=""9780385335997""",0,4.39,Dell,Paperback,870,2001,1993,,2023/09/01,,,read,,,,1,0
5364,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,"Gabaldon, Diana",,"=""""","=""""",0,4.34,Bantam,Paperback,947,2001,1992,,2023/09/01,,,read,,,,1,0
76714487,"Tower of Dawn (Throne of Glass, #6)",Sarah J. Maas,"Maas, Sarah J.",,"=""1639731040""","=""9781639731046""",0,4.28,Bloomsbury Publishing,Hardcover,688,2023,2017,,2023/09/01,,,read,,,,1,0
126062562,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,"Maas, Sarah J.",,"=""1619632217""","=""9781619632219""",0,4.20,Bloomsbury Children’s Books,Kindle Edition,451,2023,2014,,2023/09/01,,,read,,,,1,0
76715522,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,"Maas, Sarah J.",,"=""1639731067""","=""9781639731060""",0,4.71,Bloomsbury Publishing,Hardcover,984,2023,2018,,2023/09/01,,,read,,,,1,0
76713323,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,"Maas, Sarah J.",,"=""1639731024""","=""9781639731022""",0,4.63,Bloomsbury Publishing,Hardcover,733,2023,2016,,2023/09/01,,,read,,,,1,0
76707900,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,"Maas, Sarah J.",,"=""1639731008""","=""9781639731008""",0,4.62,Bloomsbury Publishing,Hardcover,648,2023,2015,,2023/09/01,,,read,,,,1,0
50659471,"A Court of Frost and Starlight (A Court of Thorns and Roses, #3.5)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635575621""","=""9781635575620""",0,3.71,Bloomsbury Publishing,Paperback,272,2020,2019,,2023/09/01,,,read,,,,1,0
76706470,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.45,Bloomsbury USA Childrens,Hardcover,576,2023,2014,,2023/09/01,,,read,,,,1,0
76705490,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""1639730966""","=""9781639730964""",0,4.36,Bloomsbury Publishing,Hardcover,420,2023,2013,,2023/09/01,,,read,,,,1,0
50659472,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635575605""","=""9781635575606""",0,4.46,Bloomsbury Publishing,Paperback,699,2020,2017,,2023/09/01,,,read,,,,1,0
76703559,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""163973094X""","=""9781639730940""",0,4.19,Bloomsbury Publishing,Hardcover,406,2023,2012,,2023/09/01,,,read,,,,1,0
50659468,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635575583""","=""9781635575583""",0,4.63,Bloomsbury Publishing,Paperback,626,2020,2016,,2023/09/01,,,read,,,,1,0
50659467,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635575567""","=""9781635575569""",0,4.16,Bloomsbury Publishing,Paperback,419,2020,2015,,2023/09/01,,,read,,,,1,0
41795733,Range: Why Generalists Triumph in a Specialized World,David   Epstein,"Epstein, David",,"=""0735214484""","=""9780735214484""",4,4.13,Riverhead Books,Hardcover,339,2019,2019,2022/08/07,2022/07/26,,,read,A book I will definitely be coming back to & recommend to friends. This is one that definitely opens up a new perspective on how to navigate (and maybe not so much plan for) life.,,,1,0
60621165,Dickens and Prince: A Particular Kind of Genius,Nick Hornby,"Hornby, Nick",,"=""0593541820""","=""9780593541821""",1,3.65,Riverhead Books,Hardcover,172,2022,2022,2023/05/20,2023/05/20,,,read,While entertaining and easy enough to read in one sitting (I was able to start and finish the book on a cross country flight) the comparison of Dickens and Prince is a little bit of a stretch. Before starting this book I knew little about the biographical history of either Dickens or Prince and wish there was more than a thumbnail description of each as individuals rather than reaching for somewhat generic comparisons.,,,1,0
40132775,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408884429""","=""9781408884423""",3,4.42,Bloomsbury Publishing,Hardcover,805,2022,2022,2023/08/09,2022/08/07,,,read,"I postponed reading this series for YEARS because I was so afraid of it giving me the months long book hangover that her other series (ACOMAF / TOG) have. I don’t know whether to be relived or disappointed that that was not the case. <br/><br/>If my expeditions were not so high, I probably would have adored it. Exceptions being where they were I found it to be a mostly entertaining mess. I also feel like this second installment really lacked for a plot, it was basically just 1000 enjoyable pages of setup for the third book.<br/><br/>Things I liked: <br/><br/>- I adored Rhun and loved the day / night relationship! This is the storyline I’m most excited to see play out in CC3.<br/><br/>Things I disliked:<br/><br/>- The language used is so explicit it looses all meaning. I don’t mind explicit language, but by using it so frequently it really looses all its meaning. It feels when teenagers are constantly swearing in order to seem/feel “grown up”. In Maas’s first series as an adult novelist, she uses swearing and graphic scenes as a crutch in an attempt to make these feel different from her previous YA writing.<br/><br/>- “male gaze”: Bryce is constantly sexualized in this book which, although annoying, I could accept from the standpoint of it being something she embraces. The concept of there being power in sexuality is obviously not new. However, the way that Maas conveys this really feels like the was that a male author would write a woman embracing her sexuality vs the way that a female author would.<br/><br/>- What is up with Danika and all her secrets? Can’t there be another way to introduce a plot twist? I feel like all the plot twist were predictable and feel a little flat (even the identify of day’s character was not much of a surprise).<br/><br/>My Unpopular Opinions: <br/><br/>- Bryce. I don’t love her. I also don’t know if I was ever fully on board with Bryce and Hunt, but I feel like they lost a lot of chemistry in this installment. All of the fun banter and friendship has been replaced by super cringey sex. Honestly, despite being mates, I’ll be surprised if they end up together.<br/><br/>- I did not love the ending. For context, I didn’t love “Avengers: Endgame” but I know that a large majority of people do so feel free to take this critique with a grain of salt. I worry that by reintroducing beloved characters from her previous works Maas is taking the “easy way out” rather than taking the time to fully develop some of the the other supporting characters from the this universe (and there is no shortage of supporting characters to choose from in the CC universe).",true,,1,0
44778083,"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635574048""","=""9781635574043""",4,4.45,Bloomsbury Publishing,Hardcover,803,2020,2020,2023/08/08,2022/08/07,,,read,"I didn't hate it, but I was definitely disappointed. There's no way I would have gotten through this book if I hadn't already read and loved so much of her previous work. I worry that Maas has become too popular for her publishing to risk upsetting her by instigating on edits/revisions/rewrites that should have happened.<br/><br/>That being said, once I got through the first 200 pages, I did think this book was entertaining. I would definitely recommend it to anyone who likes the genre or is a fan of her other works.",,,1,0
39507318,The Library Book,Susan Orlean,"Orlean, Susan",,"=""1476740186""","=""9781476740188""",2,3.88,Simon & Schuster,Hardcover,317,2018,2018,2023/08/14,2022/08/07,,,read,"DNF - Orlean is a brilliant writer. This book was beautiful written and thoughtfully researched. That being said, I could not finish it and had a really hard getting through the 130 pages I did read. I enjoyed each chapter I read but there was never anything that made me eager to read the next chapter. <br/><br/>I was really interested in the story of the fire but there were so many detours to explore historical aspects of the LA public library and so many separate characters and narrative threads that distracted from the elements of the book I was interested in.",,,1,0
52838315,Greenlights,Matthew McConaughey,"McConaughey, Matthew",,"=""0593139135""","=""9780593139134""",3,4.20,Crown,Hardcover,289,2020,2020,2022/08/29,2022/08/26,,,read,Is what he’s saying worth listening to? Sometimes. I enjoyed the first half of the book much more than the second half - the stories from his childhood/young adult/early career seemed far more relatable and authentic before he bought into his own celebrity/wealth. Definitely worth investing in the audiobook (narrated by McConaughey).,,,1,0
6501998,Grace Hopper and the Invention of the Information Age,Kurt W. Beyer,"Beyer, Kurt W.",,"=""026201310X""","=""9780262013109""",3,3.78,Mit Pr,Hardcover,389,2009,2009,2023/03/20,2023/01/04,,,read,"This book is much more an overview of how the Information Age came to be (or at least the contributions of American innovators to the early field) than it is a biography centered on Grace Hopper. While a little dry, it’s an informative and well researched read for anyone interested in the history of early computing.",,,1,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822179""","=""9781984822178""",3,3.81,Crown,Hardcover,273,2019,2018,2022/07/30,2022/07/26,,,read,People are difficult to understand. Why do we do the things that we do & attach ourselves to the people we attach ourselves to? This book doesn’t have much of a plot line other than to explore (and make no attempt to answer) those questions.,,,1,0
58065033,Lessons in Chemistry,Bonnie Garmus,"Garmus, Bonnie",,"=""""","=""""",3,4.28,Doubleday Books,Hardcover,390,2022,2022,2022/07/28,2022/07/26,,,read,"The back cover of this book says “Zott is a feminist icon”, but I’m almost certain that the only things I will be able to recall about this book in a few months time is that it was about chemistry, cooking, rowing, and death. And the dog was occasionally the narrator. I don't regret reading it, but will not be recommending it.",,,1,0
202863,Reading American Photographs: Images as History: Mathew Brady to Walker Evans,Alan Trachtenberg,"Trachtenberg, Alan",,"=""0374522499""","=""9780374522490""",0,3.91,Hill and Wang,Paperback,352,1990,1989,,2023/03/29,to-read,to-read (#21),to-read,,,,0,0
43263520,The Grace Year,Kim Liggett,"Liggett, Kim",,"=""1250145449""","=""9781250145444""",0,4.13,Wednesday Books,Hardcover,416,2019,2019,,2023/03/28,to-read,to-read (#20),to-read,,,,0,0
22822839,The Thrilling Adventures of Lovelace and Babbage,Sydney Padua,"Padua, Sydney",,"=""""","=""""",0,4.02,Pantheon,Hardcover,317,2015,2015,,2023/03/28,to-read,to-read (#19),to-read,,,,0,0
36366694,Someone To Talk To,Mario Luis Small,"Small, Mario Luis",,"=""0190661445""","=""9780190661441""",3,4.10,Oxford University Press,Kindle Edition,290,2017,,2023/03/22,2023/01/04,,,read,"“Amid a growing wave of big data and large-scale network analysis, Small returns to the basic questions of whom we connect with, how, and why, upending decades of conventional wisdom on how we should think about and analyze social networks.”<br/> <br/>Was at times repetitive, but overall Small provides a well detailed and insightful account of his social network research that - in many ways - flips conventional wisdom on its head.",,,1,0
45186565,Uncanny Valley,Anna Wiener,"Wiener, Anna",,"=""0374278016""","=""9780374278014""",3,3.63,MCD,Hardcover,281,2020,2020,2023/02/15,2023/01/20,,,read,"In ""Uncanny Valley,"" Anna Wiener offers a sharp and witty memoir that provides readers with a unique look into Silicon Valley's startup culture during the early 2010s. With a humanities background and a passion for innovation and social impact, Wiener is drawn into the world of tech startups, only to discover a reality that falls far short of the utopia she had imagined.<br/><br/>The memoir captures Wiener's experiences working at various tech startups and offers insights into the fast-paced growth of the industry and the culture of ""disruption"" that has become synonymous with Silicon Valley. Her writing style is vivid, providing a clear picture of the world she describes, and her wit and humor shine through, making the book a compelling and enjoyable read.<br/><br/>However, at times, Wiener's cleverness overshadows the actual story she is trying to tell. Her tendency to compose pretty metaphors and clever insights into random aspects of life in the valley can distract from the memoir's core message.<br/><br/>As a woman who has worked in the startup world, I felt both seen and erased while reading ""Uncanny Valley."" While Wiener highlights her own struggles with being a woman in the technology industry, she fails to flesh out any of her encounters with other women beyond a few sentences providing the reader with a sense that women are unimportant to the storyline. Despite this, I would expect that many women who have worked in technology will identify with some or most of the experiences she describes.<br/><br/>Ultimately, ""Uncanny Valley"" offers an important and insightful perspective on the tech industry, with a particular focus on Silicon Valley. Wiener's memoir does not necessarily break new ground on the issues faced by women in tech, but it provides a unique and honest look into the personal toll that working in the industry can take. In short, it is a thought-provoking and engaging read.",,,1,0
6759,Infinite Jest,David Foster Wallace,"Wallace, David Foster",,"=""""","=""""",0,4.25,Back Bay Books,Paperback,1088,2005,1996,,2023/03/19,to-read,to-read (#18),to-read,,,,0,0
40597810,Daisy Jones & The Six,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1524798622""","=""9781524798628""",4,4.20,Ballantine Books,Hardcover,368,2019,2019,2023/03/19,2023/03/17,,,read,A breezy book with a fun format. This book has some great lines & is one of the few books where I think the audiobook would be even better than the print version.,,,1,0
54619012,And Now I Spill the Family Secrets: An Illustrated Memoir – A Poignant and Inspiring Coming-of-Age Story About Mothers and Daughters,Margaret Kimball,"Kimball, Margaret",,"=""0063007444""","=""9780063007444""",0,3.65,HarperOne,Paperback,288,2021,2021,,2022/08/14,to-read,to-read (#15),to-read,,,,0,0
56668328,"The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War",Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316296619""","=""9780316296618""",0,4.02,"Little, Brown and Company",Hardcover,256,2021,2021,,2022/08/14,to-read,to-read (#14),to-read,,,,0,0
41716694,Wordslut: A Feminist Guide to Taking Back the English Language,Amanda Montell,"Montell, Amanda",,"=""006286887X""","=""9780062868879""",0,4.23,Harper,Hardcover,304,2019,2019,,2022/08/14,to-read,to-read (#13),to-read,,,,0,0
54814834,Under a White Sky: The Nature of the Future,Elizabeth Kolbert,"Kolbert, Elizabeth",,"=""0593136276""","=""9780593136270""",0,4.10,Crown,Hardcover,234,2021,2021,,2022/08/14,to-read,to-read (#12),to-read,,,,0,0
54404602,The Sweetness of Water,Nathan  Harris,"Harris, Nathan",,"=""031646127X""","=""9780316461276""",0,4.14,"Little, Brown and Company",Hardcover,368,2021,2021,,2022/08/14,to-read,to-read (#11),to-read,,,,0,0
54304125,The Final Revival of Opal & Nev,Dawnie Walton,"Walton, Dawnie",,"=""198214016X""","=""9781982140168""",0,3.82,37 Ink,Hardcover,368,2021,2021,,2022/08/14,to-read,to-read (#10),to-read,,,,0,0
58745185,Malibu Rising,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""""","=""""",0,4.02,Ballantine Books,Hardcover,369,2021,2021,,2022/08/14,to-read,to-read (#9),to-read,,,,0,0
